회사명,거래소코드,회계년도,자산(*)(IFRS),자본(*)(IFRS)
(주)크라운해태홀딩스,005740,2013/12,531020480,251199879
(주)크라운해태홀딩스,005740,2014/12,527050712,271453041
(주)크라운해태홀딩스,005740,2015/12,526896368,293687093
(주)크라운해태홀딩스,005740,2016/12,570432943,306400157
(주)크라운해태홀딩스,005740,2017/12,355141412,293597030
(주)크라운해태홀딩스,005740,2018/12,357022501,297594944
(주)크라운해태홀딩스,005740,2019/12,335836913,274031031
(주)크라운해태홀딩스,005740,2020/12,356238972,296756258
(주)크래프톤,259960,2011/12,,
(주)크래프톤,259960,2012/12,,
(주)크래프톤,259960,2013/12,,
(주)크래프톤,259960,2014/12,,
(주)크래프톤,259960,2015/12,,
(주)크래프톤,259960,2016/12,,
(주)크래프톤,259960,2017/12,,
(주)크래프톤,259960,2018/12,126454031,-231510829
(주)크래프톤,259960,2019/12,252405262,86578746
(주)크래프톤,259960,2020/12,1648710972,1200802699
(주)크레버스,096240,2011/12,83239100,68717730
(주)크레버스,096240,2012/12,89358686,76279540
(주)크레버스,096240,2013/12,114671218,80191016
(주)크레버스,096240,2014/12,111306392,77813873
(주)크레버스,096240,2015/12,106310821,69427475
(주)크레버스,096240,2016/12,99078551,56885646
(주)크레버스,096240,2017/12,92111892,59958931
(주)크레버스,096240,2018/12,91648911,65683687
(주)크레버스,096240,2019/12,105364226,64542462
(주)크레버스,096240,2020/12,122518122,80316536
(주)크리스에프앤씨,110790,2011/12,,
(주)크리스에프앤씨,110790,2012/12,,
(주)크리스에프앤씨,110790,2013/12,,
(주)크리스에프앤씨,110790,2014/12,,
(주)크리스에프앤씨,110790,2015/12,,
(주)크리스에프앤씨,110790,2016/12,161643854,89121378
(주)크리스에프앤씨,110790,2017/12,203419444,123916669
(주)크리스에프앤씨,110790,2018/12,271346304,205011904
(주)크리스에프앤씨,110790,2019/12,276302179,216882935
(주)크리스에프앤씨,110790,2020/12,313342835,240334686
(주)크린앤사이언스,045520,2011/12,41024264,16982700
(주)크린앤사이언스,045520,2012/12,38657012,17829778
(주)크린앤사이언스,045520,2013/12,39438344,19274232
(주)크린앤사이언스,045520,2014/12,38715839,21387909
(주)크린앤사이언스,045520,2015/12,43048974,23472350
(주)크린앤사이언스,045520,2016/12,50319076,26859526
(주)크린앤사이언스,045520,2017/12,65542655,31773905
(주)크린앤사이언스,045520,2018/12,81285005,36762501
(주)크린앤사이언스,045520,2019/12,115859721,42215965
(주)크린앤사이언스,045520,2020/12,141047315,53333689
(주)클라우드에어,036170,2011/12,62819472,48093394
(주)클라우드에어,036170,2012/12,96881143,58429525
(주)클라우드에어,036170,2013/12,92634282,54778192
(주)클라우드에어,036170,2014/12,94866496,57300399
(주)클라우드에어,036170,2015/12,75223788,62197231
(주)클라우드에어,036170,2016/12,69967830,64726609
(주)클라우드에어,036170,2017/12,97432414,71297492
(주)클라우드에어,036170,2018/12,113737586,78067371
(주)클라우드에어,036170,2019/12,101412887,87764135
(주)클라우드에어,036170,2020/12,104612293,83843455
(주)클래시스,214150,2015/12,,
(주)클래시스,214150,2016/12,,
(주)클래시스,214150,2017/12,63139777,35090843
(주)클래시스,214150,2018/12,75670335,51054067
(주)클래시스,214150,2019/12,113571284,87850603
(주)클래시스,214150,2020/12,137299888,123588033
(주)클루넷,067130,2011/12,14902721,6465003
(주)클리노믹스,352770,2019/12,26873330,5487529
(주)클리노믹스,352770,2020/12,45245064,41616454
(주)클리오,237880,2012/12,,
(주)클리오,237880,2013/12,,
(주)클리오,237880,2014/12,28266943,9022493
(주)클리오,237880,2015/12,61386858,26470150
(주)클리오,237880,2016/12,241370743,142913334
(주)클리오,237880,2017/12,235713564,148812619
(주)클리오,237880,2018/12,185333519,138440514
(주)클리오,237880,2019/12,231175716,140906252
(주)클리오,237880,2020/12,211442488,150245795
(주)키다리스튜디오,020120,2011/12,10069904,5330857
(주)키다리스튜디오,020120,2012/12,27561464,14831092
(주)키다리스튜디오,020120,2013/12,28014609,15075791
(주)키다리스튜디오,020120,2014/12,34949583,20595477
(주)키다리스튜디오,020120,2015/12,43289174,31938479
(주)키다리스튜디오,020120,2016/12,21420375,16781373
(주)키다리스튜디오,020120,2017/12,19273386,17097103
(주)키다리스튜디오,020120,2018/12,18702972,16569362
(주)키다리스튜디오,020120,2019/12,39356151,20658644
(주)키다리스튜디오,020120,2020/12,47997681,30964041
(주)키이스트,054780,2011/12,22039510,14318152
(주)키이스트,054780,2012/12,35142939,23807592
(주)키이스트,054780,2013/12,41728099,27170308
(주)키이스트,054780,2014/12,61361600,49006636
(주)키이스트,054780,2015/12,69606894,56818732
(주)키이스트,054780,2016/12,66536561,54596245
(주)키이스트,054780,2017/12,61183883,53620634
(주)키이스트,054780,2018/12,59855921,54109370
(주)키이스트,054780,2019/12,70753806,44199520
(주)키이스트,054780,2020/12,70260135,41652165
(주)타이거일렉,219130,2011/12,,
(주)타이거일렉,219130,2012/12,24408401,14097052
(주)타이거일렉,219130,2013/12,28143107,16695743
(주)타이거일렉,219130,2014/12,30415665,19368284
(주)타이거일렉,219130,2015/12,39175595,34553174
(주)타이거일렉,219130,2016/12,40002271,35661722
(주)타이거일렉,219130,2017/12,44924781,39557073
(주)타이거일렉,219130,2018/12,46931537,41839852
(주)타이거일렉,219130,2019/12,60479814,43660290
(주)타이거일렉,219130,2020/12,68125229,48235669
(주)탑엔지니어링,065130,2011/12,205791104,135035328
(주)탑엔지니어링,065130,2012/12,189446922,129797707
(주)탑엔지니어링,065130,2013/12,192475863,142568749
(주)탑엔지니어링,065130,2014/12,178601481,130690321
(주)탑엔지니어링,065130,2015/12,215548323,144619312
(주)탑엔지니어링,065130,2016/12,216371797,155464474
(주)탑엔지니어링,065130,2017/12,237565190,170124632
(주)탑엔지니어링,065130,2018/12,282258370,182061044
(주)탑엔지니어링,065130,2019/12,304949490,226615342
(주)탑엔지니어링,065130,2020/12,313541741,219080305
(주)탑코미디어,134580,2011/12,39043698,24003521
(주)탑코미디어,134580,2012/12,47178405,32146156
(주)탑코미디어,134580,2013/12,54063395,42719574
(주)탑코미디어,134580,2014/12,67984581,45702380
(주)탑코미디어,134580,2015/12,61267590,49750569
(주)탑코미디어,134580,2016/12,57329887,42197291
(주)탑코미디어,134580,2017/12,37744899,27884694
(주)탑코미디어,134580,2018/12,38666252,28899079
(주)탑코미디어,134580,2019/12,29557322,24533309
(주)탑코미디어,134580,2020/12,24449013,20198960
(주)태경비케이,014580,2011/12,165124624,97848352
(주)태경비케이,014580,2012/12,169785218,103318616
(주)태경비케이,014580,2013/12,178992100,112192697
(주)태경비케이,014580,2014/12,178476606,114427320
(주)태경비케이,014580,2015/12,182474399,115155673
(주)태경비케이,014580,2016/12,207379692,111756179
(주)태경비케이,014580,2017/12,194279064,114434415
(주)태경비케이,014580,2018/12,211876517,126569933
(주)태경비케이,014580,2019/12,205432790,125218328
(주)태경비케이,014580,2020/12,194965544,125840165
(주)태경피엔에스,235090,2014/12,,
(주)태경피엔에스,235090,2015/12,,
(주)태경피엔에스,235090,2016/12,,
(주)태경피엔에스,235090,2017/12,,
(주)태광,023160,2011/12,422467427,352332123
(주)태광,023160,2012/12,449366566,386906612
(주)태광,023160,2013/12,468623316,414330000
(주)태광,023160,2014/12,466624794,412984184
(주)태광,023160,2015/12,479839540,429179607
(주)태광,023160,2016/12,474731597,435294359
(주)태광,023160,2017/12,454010340,419171424
(주)태광,023160,2018/12,457059153,424173495
(주)태광,023160,2019/12,473114219,428385395
(주)태광,023160,2020/12,459102468,422082959
(주)태성,323280,2019/12,,
(주)태성,323280,2020/12,,
(주)태양,053620,2011/12,139090641,104110512
(주)태양,053620,2012/12,150834159,110619075
(주)태양,053620,2013/12,155451961,117087249
(주)태양,053620,2014/12,157238661,123351182
(주)태양,053620,2015/12,183487885,125839105
(주)태양,053620,2016/12,182940140,137792025
(주)태양,053620,2017/12,178923751,143581770
(주)태양,053620,2018/12,174721943,144477369
(주)태양,053620,2019/12,178743066,151030870
(주)태양,053620,2020/12,192962464,156736865
(주)태영건설,009410,2011/12,2107149002,750806593
(주)태영건설,009410,2012/12,2136326947,779519648
(주)태영건설,009410,2013/12,2030013190,763400903
(주)태영건설,009410,2014/12,1537058385,711871704
(주)태영건설,009410,2015/12,1521212491,729822872
(주)태영건설,009410,2016/12,1557558857,728868110
(주)태영건설,009410,2017/12,1872771813,820133904
(주)태영건설,009410,2018/12,2281959182,908550162
(주)태영건설,009410,2019/12,2849668896,1020874698
(주)태영건설,009410,2020/12,2682875573,708025187
(주)태웅,044490,2011/12,755979760,455848228
(주)태웅,044490,2012/12,664287280,463904858
(주)태웅,044490,2013/12,649347397,502323621
(주)태웅,044490,2014/12,764084671,574958037
(주)태웅,044490,2015/12,860158579,581983710
(주)태웅,044490,2016/12,976860976,634263479
(주)태웅,044490,2017/12,1001617902,628746496
(주)태웅,044490,2018/12,1030652777,602970806
(주)태웅,044490,2019/12,993302352,568233941
(주)태웅,044490,2020/12,800770744,467019458
(주)태웅로직스,124560,2011/12,,
(주)태웅로직스,124560,2012/12,,
(주)태웅로직스,124560,2013/12,,
(주)태웅로직스,124560,2014/12,,
(주)태웅로직스,124560,2015/12,,
(주)태웅로직스,124560,2016/12,,
(주)태웅로직스,124560,2017/12,60668432,16105071
(주)태웅로직스,124560,2018/12,66609727,21278629
(주)태웅로직스,124560,2019/12,84472369,39327854
(주)태웅로직스,124560,2020/12,109270265,56902975
(주)태창파로스,039850,2011/12,20749075,12602858
(주)태창파로스,039850,2012/12,15408164,10550000
(주)태창파로스,039850,2013/12,11209285,7919133
(주)태창파로스,039850,2014/12,7750674,4009903
(주)태평양제약,016570,2011/12,139480688,86554490
(주)터보테크,032420,2011/12,43727606,14992984
(주)터보테크,032420,2012/12,66417964,36727431
(주)터보테크,032420,2013/12,42239408,17469166
(주)테라리소스,053320,2011/12,58799925,43480887
(주)테라리소스,053320,2012/12,50575892,39606929
(주)테라젠이텍스,066700,2011/12,80609716,50491598
(주)테라젠이텍스,066700,2012/12,96274883,65995878
(주)테라젠이텍스,066700,2013/12,97228879,73842812
(주)테라젠이텍스,066700,2014/12,98750559,75773951
(주)테라젠이텍스,066700,2015/12,105340142,68794616
(주)테라젠이텍스,066700,2016/12,116638294,72118404
(주)테라젠이텍스,066700,2017/12,121191673,87087378
(주)테라젠이텍스,066700,2018/12,128232883,78673292
(주)테라젠이텍스,066700,2019/12,197670323,131687575
(주)테라젠이텍스,066700,2020/12,485068201,371699314
(주)테라텍,151750,2011/12,,
(주)테라텍,151750,2012/12,,
(주)테라텍,151750,2013/12,,
(주)테라텍,151750,2014/12,,
(주)테스,095610,2011/12,80377513,56402333
(주)테스,095610,2012/12,99584848,57138359
(주)테스,095610,2013/12,91627723,64285241
(주)테스,095610,2014/12,111982772,85513540
(주)테스,095610,2015/12,123001390,96709203
(주)테스,095610,2016/12,184245552,147751927
(주)테스,095610,2017/12,242893381,190166273
(주)테스,095610,2018/12,241535356,212254641
(주)테스,095610,2019/12,247930312,214999222
(주)테스,095610,2020/12,274286107,235978008
(주)테이팩스,055490,2011/12,,
(주)테이팩스,055490,2012/12,,
(주)테이팩스,055490,2013/12,104429805,80789676
(주)테이팩스,055490,2014/12,119746521,93641142
(주)테이팩스,055490,2015/12,112148610,58597986
(주)테이팩스,055490,2016/12,95741578,9198535
(주)테이팩스,055490,2017/12,92489554,26888289
(주)테이팩스,055490,2018/12,94288520,33065263
(주)테이팩스,055490,2019/12,81029180,42645528
(주)테이팩스,055490,2020/12,99433884,57551934
(주)테크윙,089030,2011/12,118557652,52995904
(주)테크윙,089030,2012/12,119500425,57664016
(주)테크윙,089030,2013/12,141027717,64494214
(주)테크윙,089030,2014/12,168402777,77070664
(주)테크윙,089030,2015/12,209247379,98533020
(주)테크윙,089030,2016/12,259106379,117035689
(주)테크윙,089030,2017/12,337916673,152627691
(주)테크윙,089030,2018/12,332823311,167202700
(주)테크윙,089030,2019/12,345583053,175795171
(주)테크윙,089030,2020/12,382674965,201525088
(주)텔레칩스,054450,2011/12,109208220,88729271
(주)텔레칩스,054450,2012/12,109056123,86338771
(주)텔레칩스,054450,2013/12,90945996,68832274
(주)텔레칩스,054450,2014/12,95472159,69101364
(주)텔레칩스,054450,2015/12,99836035,70453508
(주)텔레칩스,054450,2016/12,114154356,80476321
(주)텔레칩스,054450,2017/12,123187722,81958183
(주)텔레칩스,054450,2018/12,137851901,96994950
(주)텔레칩스,054450,2019/12,155502638,102973964
(주)텔레칩스,054450,2020/12,165885753,92448309
(주)텔레필드,091440,2011/12,39394328,23038483
(주)텔레필드,091440,2012/12,37986110,23575483
(주)텔레필드,091440,2013/12,41630714,23869739
(주)텔레필드,091440,2014/12,45368972,26077199
(주)텔레필드,091440,2015/12,49062366,27130317
(주)텔레필드,091440,2016/12,47782072,24493968
(주)텔레필드,091440,2017/12,47471762,24846042
(주)텔레필드,091440,2018/12,44398026,22729493
(주)텔레필드,091440,2019/12,48812086,24614228
(주)텔레필드,091440,2020/12,54185321,19509879
(주)텔콘알에프제약,200230,2011/12,,
(주)텔콘알에프제약,200230,2012/12,22304399,14946881
(주)텔콘알에프제약,200230,2013/12,32109526,22895058
(주)텔콘알에프제약,200230,2014/12,48600838,44168647
(주)텔콘알에프제약,200230,2015/12,49187507,45498278
(주)텔콘알에프제약,200230,2016/12,89791254,62151984
(주)텔콘알에프제약,200230,2017/12,175297812,109739367
(주)텔콘알에프제약,200230,2018/12,178134585,152445966
(주)텔콘알에프제약,200230,2019/12,136705017,121853864
(주)텔콘알에프제약,200230,2020/12,236716085,143922975
(주)토니모리,214420,2011/12,,
(주)토니모리,214420,2012/12,,
(주)토니모리,214420,2013/12,80022854,38140495
(주)토니모리,214420,2014/12,97347010,49625357
(주)토니모리,214420,2015/12,156197682,117671776
(주)토니모리,214420,2016/12,187857654,134491721
(주)토니모리,214420,2017/12,208837949,135441851
(주)토니모리,214420,2018/12,218945110,140070653
(주)토니모리,214420,2019/12,256340365,139597166
(주)토니모리,214420,2020/12,193634592,99782766
(주)토박스코리아,215480,2015/12,,
(주)토박스코리아,215480,2016/12,,
(주)토박스코리아,215480,2017/12,31328838,20569362
(주)토박스코리아,215480,2018/12,27947088,17373032
(주)토박스코리아,215480,2019/12,32130003,22715568
(주)토박스코리아,215480,2020/12,27572765,22263867
(주)토비스,051360,2011/12,123177034,53256131
(주)토비스,051360,2012/12,133588010,60629663
(주)토비스,051360,2013/12,160766531,84097619
(주)토비스,051360,2014/12,242316794,118475020
(주)토비스,051360,2015/12,211389120,147419115
(주)토비스,051360,2016/12,275112130,158499755
(주)토비스,051360,2017/12,242706062,170205172
(주)토비스,051360,2018/12,269834950,180603890
(주)토비스,051360,2019/12,261353852,196065014
(주)토비스,051360,2020/12,263977214,190208268
(주)토탈소프트뱅크,045340,2011/12,17031478,10813683
(주)토탈소프트뱅크,045340,2012/12,15062114,8795256
(주)토탈소프트뱅크,045340,2013/12,10437374,4994299
(주)토탈소프트뱅크,045340,2014/12,13499709,5595101
(주)토탈소프트뱅크,045340,2015/12,13008142,4900204
(주)토탈소프트뱅크,045340,2016/12,15896505,5939773
(주)토탈소프트뱅크,045340,2017/12,16188431,6219029
(주)토탈소프트뱅크,045340,2018/12,20369435,8874282
(주)토탈소프트뱅크,045340,2019/12,21363966,11233086
(주)토탈소프트뱅크,045340,2020/12,24136284,13446458
(주)톱텍,108230,2011/12,133791452,91588745
(주)톱텍,108230,2012/12,163752905,100445304
(주)톱텍,108230,2013/12,230335537,113883950
(주)톱텍,108230,2014/12,217201522,122603222
(주)톱텍,108230,2015/12,222588992,165681556
(주)톱텍,108230,2016/12,470448730,195879449
(주)톱텍,108230,2017/12,440763827,327795178
(주)톱텍,108230,2018/12,376496050,334758970
(주)톱텍,108230,2019/12,411310357,333818180
(주)톱텍,108230,2020/12,394654430,365379160
(주)투비소프트,079970,2011/12,21792953,16611791
(주)투비소프트,079970,2012/12,24387308,19744500
(주)투비소프트,079970,2013/12,33224628,23200472
(주)투비소프트,079970,2014/12,30364422,26310151
(주)투비소프트,079970,2015/12,33270984,29022704
(주)투비소프트,079970,2016/12,77474414,41942064
(주)투비소프트,079970,2017/12,90222968,49788601
(주)투비소프트,079970,2018/12,90088785,54965747
(주)투비소프트,079970,2019/12,81042041,50896561
(주)투비소프트,079970,2020/12,62578850,44739736
(주)툴젠,199800,2012/12,,
(주)툴젠,199800,2013/12,,
(주)툴젠,199800,2014/12,,
(주)툴젠,199800,2015/12,11132757,9575780
(주)툴젠,199800,2016/12,18278162,16885562
(주)툴젠,199800,2017/12,15160520,12987726
(주)툴젠,199800,2018/12,38739118,36985852
(주)툴젠,199800,2019/12,29865281,26769759
(주)툴젠,199800,2020/12,30061627,26982513
(주)트라이써클,034010,2011/12,33728382,16426120
(주)트레이스,052290,2011/12,56038688,27120093
(주)트레이스,052290,2012/12,75875890,33427070
(주)트레이스,052290,2013/12,76673779,30596999
(주)트레이스,052290,2014/12,73345222,28888678
(주)트레이스,052290,2015/12,64734121,36325004
(주)트레이스,052290,2016/12,64407795,42777094
(주)트레이스,052290,2017/12,41389789,27046567
(주)트루윈,105550,2011/12,22859954,3960949
(주)트루윈,105550,2012/12,30149775,4731650
(주)트루윈,105550,2013/12,44150696,12492397
(주)트루윈,105550,2014/12,53102568,31607053
(주)트루윈,105550,2015/12,74854821,32580143
(주)트루윈,105550,2016/12,77622631,21030648
(주)트루윈,105550,2017/12,60392171,17343038
(주)트루윈,105550,2018/12,52399223,22023632
(주)트루윈,105550,2019/12,56243073,24836248
(주)트루윈,105550,2020/12,95680435,36451416
(주)트윔,290090,2017/12,56658113,45378727
(주)트윔,290090,2018/12,47129158,43230077
(주)트윔,290090,2019/12,44498329,42752957
(주)트윔,290090,2020/12,52890356,45904369
(주)특수건설,026150,2011/12,128234943,78334702
(주)특수건설,026150,2012/12,146271100,78738187
(주)특수건설,026150,2013/12,150321571,73045920
(주)특수건설,026150,2014/12,138833372,74091479
(주)특수건설,026150,2015/12,125364286,71620316
(주)특수건설,026150,2016/12,117968021,64002088
(주)특수건설,026150,2017/12,115920366,65179277
(주)특수건설,026150,2018/12,143585936,85315851
(주)특수건설,026150,2019/12,169619464,86509148
(주)특수건설,026150,2020/12,173221483,90827458
(주)티라유텍,322180,2018/12,20601440,7123033
(주)티라유텍,322180,2019/12,34783878,28433740
(주)티라유텍,322180,2020/12,33129568,26040049
(주)티로보틱스,117730,2011/12,,
(주)티로보틱스,117730,2012/12,,
(주)티로보틱스,117730,2013/12,,
(주)티로보틱스,117730,2014/12,,
(주)티로보틱스,117730,2015/12,,
(주)티로보틱스,117730,2016/12,,
(주)티로보틱스,117730,2017/12,43378342,13349271
(주)티로보틱스,117730,2018/12,62283441,32644737
(주)티로보틱스,117730,2019/12,76912821,30561257
(주)티로보틱스,117730,2020/12,75304119,33117047
(주)티브로드도봉강북방송,035210,2011/12,106453037,58043975
(주)티브로드한빛방송,043890,2011/12,241254208,221958925
(주)티비씨,033830,2011/12,99647867,91682121
(주)티비씨,033830,2012/12,100005358,94655188
(주)티비씨,033830,2013/12,102191129,97699046
(주)티비씨,033830,2014/12,104440641,99423950
(주)티비씨,033830,2015/12,108410101,100975877
(주)티비씨,033830,2016/12,110821761,102275500
(주)티비씨,033830,2017/12,114706519,104703723
(주)티비씨,033830,2018/12,117102176,106940831
(주)티비씨,033830,2019/12,121958534,110940118
(주)티비씨,033830,2020/12,119551191,113314294
(주)티비에이치글로벌,084870,2011/12,278104200,164920879
(주)티비에이치글로벌,084870,2012/12,261285247,144616649
(주)티비에이치글로벌,084870,2013/12,255562073,144803975
(주)티비에이치글로벌,084870,2014/12,275047842,133407122
(주)티비에이치글로벌,084870,2015/12,252638180,97843030
(주)티비에이치글로벌,084870,2016/12,240670169,73535776
(주)티비에이치글로벌,084870,2017/12,231023742,60994543
(주)티비에이치글로벌,084870,2018/12,266245868,183445883
(주)티비에이치글로벌,084870,2019/12,175534401,107680781
(주)티비에이치글로벌,084870,2020/12,139428591,78095798
(주)티사이언티픽,057680,2011/12,21393817,16015971
(주)티사이언티픽,057680,2012/12,20446985,12978811
(주)티사이언티픽,057680,2013/12,25043774,12802419
(주)티사이언티픽,057680,2014/12,22605106,12938464
(주)티사이언티픽,057680,2015/12,25215633,11057589
(주)티사이언티픽,057680,2016/12,22954588,7742795
(주)티사이언티픽,057680,2017/12,45277385,9369611
(주)티사이언티픽,057680,2018/12,70385119,31629400
(주)티사이언티픽,057680,2019/12,78017559,54285233
(주)티사이언티픽,057680,2020/12,108716263,83701650
(주)티씨엠생명과학,228180,2013/12,,
(주)티씨엠생명과학,228180,2014/12,,
(주)티씨엠생명과학,228180,2015/12,,
(주)티씨엠생명과학,228180,2016/12,30676109,5107333
(주)티씨엠생명과학,228180,2017/12,27617811,-1363144
(주)티씨엠생명과학,228180,2018/12,21350789,-16078577
(주)티씨엠생명과학,228180,2019/12,20325155,5307877
(주)티씨케이,064760,2011/12,88103495,72957922
(주)티씨케이,064760,2012/12,86337070,77431613
(주)티씨케이,064760,2013/12,84093222,77943545
(주)티씨케이,064760,2014/12,91065078,82284086
(주)티씨케이,064760,2015/12,103404278,94049532
(주)티씨케이,064760,2016/12,131531605,113988546
(주)티씨케이,064760,2017/12,168791620,145450924
(주)티씨케이,064760,2018/12,214136832,184135376
(주)티씨케이,064760,2019/12,250869537,220457929
(주)티씨케이,064760,2020/12,308578503,270464319
(주)티앤알바이오팹,246710,2015/12,5449349,3575150
(주)티앤알바이오팹,246710,2016/12,9588312,8849950
(주)티앤알바이오팹,246710,2017/12,9466500,9071039
(주)티앤알바이오팹,246710,2018/12,31103287,30266196
(주)티앤알바이오팹,246710,2019/12,27087660,24757163
(주)티앤알바이오팹,246710,2020/12,48505160,46052211
(주)티앤엘,340570,2011/12,,
(주)티앤엘,340570,2012/12,,
(주)티앤엘,340570,2013/12,,
(주)티앤엘,340570,2014/12,,
(주)티앤엘,340570,2015/12,,
(주)티앤엘,340570,2016/12,,
(주)티앤엘,340570,2017/12,,
(주)티앤엘,340570,2018/12,,
(주)티앤엘,340570,2019/12,43181503,33235663
(주)티앤엘,340570,2020/12,79754505,71951305
(주)티에스넥스젠,043220,2011/12,13041217,7980749
(주)티에스넥스젠,043220,2012/12,8181455,2884119
(주)티에스넥스젠,043220,2013/12,19162533,5131889
(주)티에스넥스젠,043220,2014/12,26345510,13925073
(주)티에스넥스젠,043220,2015/12,26436416,12686159
(주)티에스넥스젠,043220,2016/12,55478781,29255124
(주)티에스넥스젠,043220,2017/12,63428582,31414134
(주)티에스넥스젠,043220,2018/12,48610114,17285049
(주)티에스넥스젠,043220,2019/12,56820958,33831218
(주)티에스넥스젠,043220,2020/12,56186356,38953638
(주)티에스아이,277880,2015/12,,
(주)티에스아이,277880,2016/12,,
(주)티에스아이,277880,2017/12,,
(주)티에스아이,277880,2018/12,35142664,6895455
(주)티에스아이,277880,2019/12,54565468,24243035
(주)티에스아이,277880,2020/12,67283662,36927217
(주)티에스엠텍,066350,2011/12,363011826,85737179
(주)티에스엠텍,066350,2012/12,346758494,86845659
(주)티에스엠텍,066350,2013/12,318563047,64456744
(주)티에스엠텍,066350,2014/12,327209072,45846853
(주)티에스이,131290,2011/12,132538755,115686921
(주)티에스이,131290,2012/12,126534580,118538666
(주)티에스이,131290,2013/12,124415734,113618796
(주)티에스이,131290,2014/12,133671410,119005133
(주)티에스이,131290,2015/12,136276373,126104366
(주)티에스이,131290,2016/12,125325632,115142384
(주)티에스이,131290,2017/12,140045717,128370091
(주)티에스이,131290,2018/12,159999142,142400121
(주)티에스이,131290,2019/12,181122769,155107566
(주)티에스이,131290,2020/12,209396201,183759859
(주)티에스트릴리온,284610,2015/12,,
(주)티에스트릴리온,284610,2016/12,,
(주)티에스트릴리온,284610,2017/12,,
(주)티에스트릴리온,284610,2018/12,28398553,9748293
(주)티에스트릴리온,284610,2019/12,31844849,11764611
(주)티에스트릴리온,317240,2019/12,,
(주)티에스트릴리온,317240,2020/12,40681002,19883094
(주)티에이치엔,019180,2011/12,127913501,45884855
(주)티에이치엔,019180,2012/12,167478022,50455570
(주)티에이치엔,019180,2013/12,192932748,46010797
(주)티에이치엔,019180,2014/12,207008454,47365074
(주)티에이치엔,019180,2015/12,208322635,62457127
(주)티에이치엔,019180,2016/12,218640219,79313780
(주)티에이치엔,019180,2017/12,227082407,83841758
(주)티에이치엔,019180,2018/12,236393624,83791624
(주)티에이치엔,019180,2019/12,266949684,96014614
(주)티에이치엔,019180,2020/12,260623933,92586980
(주)티엘비,356860,2011/12,,
(주)티엘비,356860,2012/12,,
(주)티엘비,356860,2013/12,,
(주)티엘비,356860,2014/12,,
(주)티엘비,356860,2015/12,,
(주)티엘비,356860,2016/12,,
(주)티엘비,356860,2017/12,,
(주)티엘비,356860,2018/12,,
(주)티엘비,356860,2019/12,,
(주)티엘비,356860,2020/12,113645525,71278082
(주)티엘아이,062860,2011/12,113916698,96279363
(주)티엘아이,062860,2012/12,113817436,92792290
(주)티엘아이,062860,2013/12,117171150,107359177
(주)티엘아이,062860,2014/12,124621882,109492520
(주)티엘아이,062860,2015/12,124320716,111501125
(주)티엘아이,062860,2016/12,121347113,110445445
(주)티엘아이,062860,2017/12,96637224,86903017
(주)티엘아이,062860,2018/12,71467028,62373016
(주)티엘아이,062860,2019/12,72187620,67506227
(주)티엘아이,062860,2020/12,68760176,61552006
(주)티와이홀딩스,363280,2020/12,551539396,537129494
(주)티움바이오,321550,2018/12,29323570,28748804
(주)티움바이오,321550,2019/12,93456675,92498400
(주)티움바이오,321550,2020/12,85071833,82506576
(주)티웨이항공,091810,2011/12,,
(주)티웨이항공,091810,2012/12,25064601,-33894018
(주)티웨이항공,091810,2013/12,26990298,-10124358
(주)티웨이항공,091810,2014/12,48124646,-4289604
(주)티웨이항공,091810,2015/12,77407157,-1596837
(주)티웨이항공,091810,2016/12,95810568,-1147210
(주)티웨이항공,091810,2017/12,225771172,36514241
(주)티웨이항공,091810,2018/12,430095915,224854294
(주)티웨이항공,091810,2019/12,805387293,186799294
(주)티웨이항공,091810,2020/12,703437502,113897711
(주)티웨이홀딩스,004870,2011/12,21658797,6620195
(주)티웨이홀딩스,004870,2012/12,24295231,18322060
(주)티웨이홀딩스,004870,2013/12,35838037,27937833
(주)티웨이홀딩스,004870,2014/12,54341387,34541907
(주)티웨이홀딩스,004870,2015/12,55632087,34865820
(주)티웨이홀딩스,004870,2016/12,66469630,40565658
(주)티웨이홀딩스,004870,2017/12,62961592,46618209
(주)티웨이홀딩스,004870,2018/12,54176943,48531488
(주)티웨이홀딩스,004870,2019/12,51152649,46543163
(주)티웨이홀딩스,004870,2020/12,85450820,43232728
(주)티이씨앤코,008900,2011/12,130229191,110076398
(주)티이씨앤코,008900,2012/12,92011702,38078486
(주)티이씨앤코,008900,2013/12,48356895,5018204
(주)티이씨앤코,008900,2014/12,62534052,33259879
(주)티이씨앤코,008900,2015/12,69369155,47023911
(주)티케이케미칼,104480,2011/12,497716779,199295141
(주)티케이케미칼,104480,2012/12,474029742,189207047
(주)티케이케미칼,104480,2013/12,532727302,198457491
(주)티케이케미칼,104480,2014/12,571072898,212470201
(주)티케이케미칼,104480,2015/12,550696126,236755814
(주)티케이케미칼,104480,2016/12,642762218,247190574
(주)티케이케미칼,104480,2017/12,631962164,252882935
(주)티케이케미칼,104480,2018/12,683205858,259602216
(주)티케이케미칼,104480,2019/12,676691902,271681740
(주)티케이케미칼,104480,2020/12,676056015,267227274
(주)티플랙스,081150,2011/12,109832374,46830828
(주)티플랙스,081150,2012/12,133819628,51996921
(주)티플랙스,081150,2013/12,141135261,52688946
(주)티플랙스,081150,2014/12,113614473,52801431
(주)티플랙스,081150,2015/12,122621010,67295703
