회사명,거래소코드,회계년도,종업원수증가율(IFRS)
(주)포스코케미칼,003670,2011/12,15.42
(주)포스코케미칼,003670,2012/12,1.95
(주)포스코케미칼,003670,2012/12,1.95
(주)포스코케미칼,003670,2013/12,-0.59
(주)포스코케미칼,003670,2013/12,-0.59
(주)포스코케미칼,003670,2014/12,-0.67
(주)포스코케미칼,003670,2014/12,-0.67
(주)포스코케미칼,003670,2015/12,-1.27
(주)포스코케미칼,003670,2015/12,-1.27
(주)포스코케미칼,003670,2016/12,-4.46
(주)포스코케미칼,003670,2016/12,-4.46
(주)포스코케미칼,003670,2017/12,1.42
(주)포스코케미칼,003670,2017/12,1.42
(주)포스코케미칼,003670,2018/12,8.57
(주)포스코케미칼,003670,2018/12,8.57
(주)포스코케미칼,003670,2019/12,22.4
(주)포스코케미칼,003670,2020/12,5.28
(주)포스코플랜텍,051310,2011/12,6.5
(주)포스코플랜텍,051310,2012/12,1.64
(주)포스코플랜텍,051310,2013/12,77.89
(주)포스코플랜텍,051310,2014/12,-9.79
(주)포스코플랜텍,051310,2015/12,-48.63
(주)포인트모바일,318020,2012/12,
(주)포인트모바일,318020,2013/12,
(주)포인트모바일,318020,2014/12,
(주)포인트모바일,318020,2015/12,
(주)포인트모바일,318020,2016/12,
(주)포인트모바일,318020,2017/12,
(주)포인트모바일,318020,2018/12,0
(주)포인트모바일,318020,2019/12,0
(주)포인트모바일,318020,2020/12,0
(주)포인트엔지니어링,176560,2011/12,
(주)포인트엔지니어링,176560,2012/12,
(주)포인트엔지니어링,176560,2013/12,
(주)포인트엔지니어링,176560,2014/12,
(주)포인트엔지니어링,176560,2015/12,
(주)포인트엔지니어링,256630,2016/12,
(주)포인트엔지니어링,176560,2016/12,
(주)포인트엔지니어링,256630,2017/12,
(주)포인트엔지니어링,176560,2017/12,0
(주)포인트엔지니어링,256630,2018/12,
(주)포인트엔지니어링,176560,2018/12,11.06
(주)포인트엔지니어링,256630,2019/12,0
(주)포인트엔지니어링,256630,2020/12,-4.66
(주)포커스에이치엔에스,331380,2019/12,
(주)포커스에이치엔에스,331380,2020/12,
(주)폴라리스세원,234100,2011/12,
(주)폴라리스세원,234100,2012/12,
(주)폴라리스세원,234100,2013/12,
(주)폴라리스세원,234100,2014/12,
(주)폴라리스세원,234100,2015/12,0
(주)폴라리스세원,234100,2016/12,3.38
(주)폴라리스세원,234100,2017/12,0
(주)폴라리스세원,234100,2018/12,13.88
(주)폴라리스세원,234100,2019/12,7.17
(주)폴라리스세원,234100,2020/12,8.03
(주)폴라리스오피스,041020,2011/12,9.88
(주)폴라리스오피스,041020,2012/12,2.25
(주)폴라리스오피스,041020,2013/12,7.14
(주)폴라리스오피스,041020,2014/12,-9.74
(주)폴라리스오피스,041020,2015/12,-13.07
(주)폴라리스오피스,041020,2016/12,-55.23
(주)폴라리스오피스,041020,2017/12,46.72
(주)폴라리스오피스,041020,2018/12,-15.42
(주)폴라리스오피스,041020,2019/12,15.29
(주)폴라리스오피스,041020,2020/12,-21.94
(주)폴라리스우노,114630,2011/12,112.35
(주)폴라리스우노,114630,2012/12,3.49
(주)폴라리스우노,114630,2013/12,5.06
(주)폴라리스우노,114630,2014/12,-3.21
(주)폴라리스우노,114630,2015/12,-3.31
(주)폴라리스우노,114630,2016/12,-8.57
(주)폴라리스우노,114630,2017/12,-7.5
(주)폴라리스우노,114630,2018/12,8.78
(주)폴라리스우노,114630,2019/12,-9.94
(주)폴라리스우노,114630,2020/12,-8.97
(주)폴리플러스,065610,2011/12,-7.46
(주)푸드나무,290720,2017/12,
(주)푸드나무,290720,2018/12,0
(주)푸드나무,290720,2019/12,37.5
(주)푸드나무,290720,2020/12,14.69
(주)푸드웰,005670,2011/12,20
(주)푸드웰,005670,2012/12,-4.47
(주)푸드웰,005670,2013/12,-5.96
(주)푸드웰,005670,2014/12,-8.14
(주)푸드웰,005670,2015/12,-13.3
(주)푸드웰,005670,2016/12,-5.68
(주)푸드웰,005670,2017/12,4.22
(주)푸드웰,005670,2018/12,1.16
(주)푸드웰,005670,2019/12,-2.86
(주)푸드웰,005670,2020/12,5.29
(주)푸른기술,094940,2011/12,40.66
(주)푸른기술,094940,2012/12,14.06
(주)푸른기술,094940,2013/12,19.18
(주)푸른기술,094940,2014/12,-16.67
(주)푸른기술,094940,2015/12,-16.55
(주)푸른기술,094940,2016/12,-10.74
(주)푸른기술,094940,2017/12,8.33
(주)푸른기술,094940,2018/12,3.42
(주)푸른기술,094940,2019/12,4.96
(주)푸른기술,094940,2020/12,5.51
(주)풀무원,017810,2011/12,23.35
(주)풀무원,017810,2012/12,3.7
(주)풀무원,017810,2013/12,7.54
(주)풀무원,017810,2014/12,3.69
(주)풀무원,017810,2015/12,2.49
(주)풀무원,017810,2016/12,3.47
(주)풀무원,017810,2017/12,20.47
(주)풀무원,017810,2018/12,-2.23
(주)풀무원,017810,2019/12,25.64
(주)풀무원,017810,2020/12,2.95
(주)풍산,103140,2011/12,3.05
(주)풍산,103140,2012/12,3.6
(주)풍산,103140,2013/12,4.03
(주)풍산,103140,2014/12,-2.64
(주)풍산,103140,2015/12,3.08
(주)풍산,103140,2016/12,-2.46
(주)풍산,103140,2017/12,-4.27
(주)풍산,103140,2018/12,4.07
(주)풍산,103140,2019/12,-3.88
(주)풍산,103140,2020/12,-0.33
(주)풍산홀딩스,005810,2011/12,-0.25
(주)풍산홀딩스,005810,2012/12,-9.45
(주)풍산홀딩스,005810,2013/12,1.37
(주)풍산홀딩스,005810,2014/12,4.07
(주)풍산홀딩스,005810,2015/12,-3.65
(주)풍산홀딩스,005810,2016/12,-4.86
(주)풍산홀딩스,005810,2017/12,-0.28
(주)풍산홀딩스,005810,2018/12,0.57
(주)풍산홀딩스,005810,2019/12,-3.4
(주)풍산홀딩스,005810,2020/12,-8.8
(주)퓨런티어,370090,2019/12,
(주)퓨런티어,370090,2020/12,0
(주)퓨얼셀파워,139170,2011/12,0
(주)퓨얼셀파워,139170,2012/12,0
(주)퓨얼셀파워,139170,2013/12,0
(주)퓨쳐켐,220100,2013/12,
(주)퓨쳐켐,220100,2014/12,0
(주)퓨쳐켐,220100,2015/12,0
(주)퓨쳐켐,220100,2016/12,19.44
(주)퓨쳐켐,220100,2017/12,18.6
(주)퓨쳐켐,220100,2018/12,3.92
(주)퓨쳐켐,220100,2019/12,7.55
(주)퓨쳐켐,220100,2020/12,19.3
(주)프럼파스트,035200,2011/12,2.86
(주)프럼파스트,035200,2012/12,-4.17
(주)프럼파스트,035200,2013/12,8.7
(주)프럼파스트,035200,2014/12,1.33
(주)프럼파스트,035200,2015/12,-2.63
(주)프럼파스트,035200,2016/12,9.46
(주)프럼파스트,035200,2017/12,8.64
(주)프럼파스트,035200,2018/12,-19.32
(주)프럼파스트,035200,2019/12,-5.63
(주)프럼파스트,035200,2020/12,-8.96
(주)프렉코,082220,2011/12,0
(주)프렉코,082220,2012/12,0
(주)프렉코,082220,2013/12,0
(주)프렉코,082220,2014/12,0
(주)프로스테믹스,203690,2014/12,
(주)프로스테믹스,203690,2015/12,0
(주)프로스테믹스,203690,2016/12,12.9
(주)프로스테믹스,203690,2017/12,11.43
(주)프로스테믹스,203690,2018/12,-28.21
(주)프로스테믹스,203690,2019/12,26.79
(주)프로스테믹스,203690,2020/12,15.49
(주)프로이천,321260,2019/12,
(주)프로이천,321260,2020/12,
(주)프로텍,053610,2011/12,16.97
(주)프로텍,053610,2012/12,1.04
(주)프로텍,053610,2013/12,-3.59
(주)프로텍,053610,2014/12,10.64
(주)프로텍,053610,2015/12,8.17
(주)프로텍,053610,2016/12,-0.44
(주)프로텍,053610,2017/12,11.16
(주)프로텍,053610,2018/12,9.24
(주)프로텍,053610,2019/12,4.41
(주)프로텍,053610,2020/12,-21.13
(주)프롬바이오,377220,2016/12,
(주)프롬바이오,377220,2017/12,
(주)프롬바이오,377220,2018/12,
(주)프롬바이오,377220,2019/12,
(주)프롬바이오,377220,2020/12,0
(주)프리엠스,053160,2011/12,11.54
(주)프리엠스,053160,2012/12,7.76
(주)프리엠스,053160,2013/12,-0.8
(주)프리엠스,053160,2014/12,-0.81
(주)프리엠스,053160,2015/12,-21.95
(주)프리엠스,053160,2016/12,-12.5
(주)프리엠스,053160,2017/12,2.38
(주)프리엠스,053160,2018/12,-13.95
(주)프리엠스,053160,2019/12,-9.46
(주)프리엠스,053160,2020/12,-26.87
(주)프리젠,060910,2011/12,-24.62
(주)프리젠,060910,2012/12,-24.49
(주)프리젠,060910,2013/12,-82.43
(주)프리젠,060910,2014/12,76.92
(주)프리젠,060910,2015/12,13.04
(주)플래스크,041590,2011/12,5
(주)플래스크,041590,2012/12,-11.9
(주)플래스크,041590,2013/12,35.14
(주)플래스크,041590,2014/12,32
(주)플래스크,041590,2015/12,-7.58
(주)플래스크,041590,2016/12,-47.54
(주)플래스크,041590,2017/12,-6.25
(주)플래스크,041590,2018/12,30
(주)플래스크,041590,2019/12,200
(주)플래스크,041590,2020/12,102.56
(주)플래티어,367000,2020/12,
(주)플랜티넷,075130,2011/12,2.25
(주)플랜티넷,075130,2012/12,-4.4
(주)플랜티넷,075130,2013/12,-2.3
(주)플랜티넷,075130,2014/12,10.59
(주)플랜티넷,075130,2015/12,-5.32
(주)플랜티넷,075130,2016/12,-3.37
(주)플랜티넷,075130,2017/12,-1.16
(주)플랜티넷,075130,2018/12,-2.35
(주)플랜티넷,075130,2019/12,-30.12
(주)플랜티넷,075130,2020/12,15.52
(주)플레이그램,009810,2011/12,19.05
(주)플레이그램,009810,2012/12,-24
(주)플레이그램,009810,2013/12,15.79
(주)플레이그램,009810,2014/12,-4.55
(주)플레이그램,009810,2015/12,-9.52
(주)플레이그램,009810,2016/12,5.26
(주)플레이그램,009810,2017/12,-5
(주)플레이그램,009810,2018/12,-10.53
(주)플레이그램,009810,2019/12,-11.76
(주)플레이그램,009810,2020/12,220
(주)플레이디,237820,2011/12,
(주)플레이디,237820,2012/12,0
(주)플레이디,237820,2013/12,0
(주)플레이디,237820,2014/12,0
(주)플레이디,237820,2015/12,0
(주)플레이디,237820,2016/12,0
(주)플레이디,237820,2017/12,0
(주)플레이디,237820,2018/12,0
(주)플레이디,237820,2019/12,0
(주)플레이디,237820,2020/12,-11.27
(주)플레이위드,023770,2011/12,4
(주)플레이위드,023770,2012/12,-19.23
(주)플레이위드,023770,2013/12,-1.59
(주)플레이위드,023770,2014/12,-35.48
(주)플레이위드,023770,2015/12,-15
(주)플레이위드,023770,2016/12,2.94
(주)플레이위드,023770,2017/12,45.71
(주)플레이위드,023770,2018/12,-23.53
(주)플레이위드,023770,2019/12,-25.64
(주)플레이위드,023770,2020/12,27.59
(주)플렉스컴,065270,2011/12,2.16
(주)플렉스컴,065270,2012/12,14.55
(주)플렉스컴,065270,2013/12,36.27
(주)플렉스컴,065270,2014/12,-33.98
(주)플렉스컴,065270,2015/12,-38.27
(주)플리토,300080,2016/12,
(주)플리토,300080,2017/12,
(주)플리토,300080,2018/12,0
(주)플리토,300080,2019/12,0
(주)플리토,300080,2020/12,33.33
(주)피델릭스,032580,2011/12,1.54
(주)피델릭스,032580,2012/12,-9.09
(주)피델릭스,032580,2013/12,10
(주)피델릭스,032580,2014/12,6.06
(주)피델릭스,032580,2015/12,5.71
(주)피델릭스,032580,2016/12,0
(주)피델릭스,032580,2017/12,-2.7
(주)피델릭스,032580,2018/12,-2.78
(주)피델릭스,032580,2019/12,0
(주)피델릭스,032580,2020/12,0
(주)피씨디렉트,051380,2011/12,-2.94
(주)피씨디렉트,051380,2012/12,-1.52
(주)피씨디렉트,051380,2013/12,3.08
(주)피씨디렉트,051380,2014/12,4.48
(주)피씨디렉트,051380,2015/12,-5.71
(주)피씨디렉트,051380,2016/12,0
(주)피씨디렉트,051380,2017/12,13.64
(주)피씨디렉트,051380,2018/12,10.67
(주)피씨디렉트,051380,2019/12,-1.2
(주)피씨디렉트,051380,2020/12,1.22
(주)피앤텔,054340,2011/12,-42.56
(주)피앤텔,054340,2012/12,-9.4
(주)피앤텔,054340,2013/12,-9.53
(주)피앤텔,054340,2014/12,-86.42
(주)피앤텔,054340,2015/12,-34.48
(주)피앤텔,054340,2016/12,97.37
(주)피앤텔,054340,2017/12,-30.67
(주)피앤텔,054340,2018/12,3.85
(주)피앤텔,054340,2019/12,-88.89
(주)피에이치씨,057880,2011/12,-4.23
(주)피에이치씨,057880,2012/12,-33.09
(주)피에이치씨,057880,2013/12,-2.2
(주)피에이치씨,057880,2014/12,-24.72
(주)피에이치씨,057880,2015/12,-25.37
(주)피에이치씨,057880,2016/12,-68
(주)피에이치씨,057880,2017/12,75
(주)피에이치씨,057880,2018/12,-10.71
(주)피에이치씨,057880,2019/12,-20
(주)피에이치씨,057880,2020/12,-25
(주)피엔에이치테크,239890,2015/12,
(주)피엔에이치테크,239890,2016/12,0
(주)피엔에이치테크,239890,2017/12,
(주)피엔에이치테크,239890,2018/12,
(주)피엔에이치테크,239890,2019/12,0
(주)피엔에이치테크,239890,2020/12,8.57
(주)피엔티,137400,2011/12,0
(주)피엔티,137400,2012/12,0
(주)피엔티,137400,2013/12,16.31
(주)피엔티,137400,2014/12,7.93
(주)피엔티,137400,2015/12,26.55
(주)피엔티,137400,2016/12,-6.7
(주)피엔티,137400,2017/12,25.84
(주)피엔티,137400,2018/12,2.66
(주)피엔티,137400,2019/12,5.93
(주)피엔티,137400,2020/12,27.27
(주)피엔풍년,024940,2011/12,6.63
(주)피엔풍년,024940,2012/12,-4.66
(주)피엔풍년,024940,2013/12,10.87
(주)피엔풍년,024940,2014/12,0.49
(주)피엔풍년,024940,2015/12,-1.46
(주)피엔풍년,024940,2016/12,-4.95
(주)피엔풍년,024940,2017/12,0
(주)피엔풍년,024940,2018/12,-2.08
(주)피엔풍년,024940,2019/12,-1.6
(주)피엔풍년,024940,2020/12,-2.16
(주)피엘에이,082390,2011/12,-0.61
(주)피엘에이,082390,2012/12,-1.84
(주)피엘에이,082390,2013/12,-0.63
(주)피엘에이,082390,2014/12,-64.15
(주)피엘에이,082390,2015/12,24.56
(주)피엠디아카데미,144740,2011/12,
(주)피엠디아카데미,144740,2012/12,
(주)피엠디아카데미,144740,2013/12,
(주)피엠디아카데미,144740,2014/12,
(주)피엠디아카데미,144740,2015/12,
(주)피엠디아카데미,144740,2016/12,
(주)피엠디아카데미,144740,2017/12,
(주)피엠에스,179440,2011/12,
(주)피엠에스,179440,2012/12,
(주)피엠에스,179440,2013/12,
(주)피엠에스,179440,2014/12,
(주)피엠에스,179440,2015/12,
(주)피제이메탈,128660,2011/12,0
(주)피제이메탈,128660,2012/12,0
(주)피제이메탈,128660,2013/12,1.22
(주)피제이메탈,128660,2014/12,-9.64
(주)피제이메탈,128660,2015/12,2.67
(주)피제이메탈,128660,2016/12,3.9
(주)피제이메탈,128660,2017/12,-3.75
(주)피제이메탈,128660,2018/12,0
(주)피제이메탈,128660,2019/12,5.19
(주)피제이메탈,128660,2020/12,-3.7
(주)피제이전자,006140,2011/12,4.03
(주)피제이전자,006140,2012/12,5.26
(주)피제이전자,006140,2013/12,-26.05
(주)피제이전자,006140,2014/12,2.85
(주)피제이전자,006140,2015/12,-0.69
(주)피제이전자,006140,2016/12,-7.67
(주)피제이전자,006140,2017/12,-4.91
(주)피제이전자,006140,2018/12,-1.19
(주)피제이전자,006140,2019/12,-3.21
(주)피제이전자,006140,2020/12,-2.07
(주)피코그램,376180,2011/12,
(주)피코그램,376180,2012/12,
(주)피코그램,376180,2013/12,
(주)피코그램,376180,2014/12,
(주)피코그램,376180,2015/12,
(주)피코그램,376180,2016/12,
(주)피코그램,376180,2017/12,
(주)피코그램,376180,2018/12,
(주)피코그램,376180,2019/12,
(주)피코그램,376180,2020/12,0
(주)피플바이오,304840,2014/12,
(주)피플바이오,304840,2015/12,
(주)피플바이오,304840,2018/12,0
(주)피플바이오,304840,2019/12,0
(주)피플바이오,304840,2020/12,0
(주)피피아이,062970,2011/12,0
(주)피피아이,062970,2012/12,0
(주)피피아이,062970,2013/12,0
(주)피피아이,062970,2014/12,0
(주)피피아이,062970,2015/12,0
(주)피피아이,062970,2016/12,0
(주)피피아이,062970,2017/12,0
(주)피피아이,062970,2018/12,0
(주)피피아이,062970,2019/12,0
(주)피피아이,062970,2020/12,-25.63
(주)픽셀플러스,087600,2011/12,
(주)픽셀플러스,087600,2012/12,0
(주)픽셀플러스,087600,2013/12,0
(주)픽셀플러스,087600,2014/12,0
(주)픽셀플러스,087600,2015/12,0
(주)픽셀플러스,087600,2016/12,4.8
(주)픽셀플러스,087600,2017/12,-1.53
(주)픽셀플러스,087600,2018/12,0.78
(주)픽셀플러스,087600,2019/12,-13.85
(주)픽셀플러스,087600,2020/12,-11.61
(주)필옵틱스,161580,2012/12,
(주)필옵틱스,161580,2013/12,0
(주)필옵틱스,161580,2014/12,0
(주)필옵틱스,161580,2015/12,0
(주)필옵틱스,161580,2016/12,0
(주)필옵틱스,161580,2017/12,0
(주)필옵틱스,161580,2018/12,11.66
(주)필옵틱스,161580,2019/12,-8.22
(주)필옵틱스,161580,2020/12,-21.31
(주)핌스,347770,2019/12,
(주)핌스,347770,2020/12,0
(주)핑거,163730,2015/12,
(주)핑거,163730,2016/12,
(주)핑거,163730,2017/12,
(주)핑거,163730,2018/12,
(주)핑거,163730,2019/12,0
(주)핑거,163730,2020/12,0
(주)하나기술,299030,2017/12,
(주)하나기술,299030,2018/12,
(주)하나기술,299030,2019/12,0
(주)하나기술,299030,2020/12,0
(주)하나투어,039130,2011/12,3.83
(주)하나투어,039130,2012/12,8.89
(주)하나투어,039130,2013/12,16.71
(주)하나투어,039130,2014/12,2.9
(주)하나투어,039130,2015/12,11.54
(주)하나투어,039130,2016/12,3.93
(주)하나투어,039130,2017/12,1.39
(주)하나투어,039130,2018/12,4.15
(주)하나투어,039130,2019/12,-8.63
(주)하나투어,039130,2020/12,-10.96
(주)하림,136480,2011/12,
(주)하림,136480,2012/12,0
(주)하림,136480,2013/12,3.04
(주)하림,136480,2014/12,-0.79
(주)하림,136480,2015/12,-0.84
(주)하림,136480,2016/12,2.65
(주)하림,136480,2017/12,4.33
(주)하림,136480,2018/12,5.36
(주)하림,136480,2019/12,2.92
(주)하림,136480,2020/12,0.34
(주)하림지주,003380,2011/12,0
(주)하림지주,003380,2012/12,0
(주)하림지주,003380,2013/12,0
(주)하림지주,003380,2014/12,0
(주)하림지주,003380,2015/12,0
(주)하림지주,003380,2016/12,0
(주)하림지주,003380,2017/12,0
(주)하림지주,003380,2018/12,230.77
(주)하림지주,003380,2019/12,39.53
(주)하림지주,003380,2020/12,5
(주)하림홀딩스,024660,2011/12,-99.71
(주)하림홀딩스,024660,2012/12,-20
(주)하림홀딩스,024660,2013/12,50
(주)하림홀딩스,024660,2014/12,0
(주)하림홀딩스,024660,2015/12,83.33
(주)하림홀딩스,024660,2016/12,36.36
(주)하림홀딩스,024660,2017/12,40
(주)하이딥,365590,2020/12,
(주)하이로닉,149980,2011/12,
(주)하이로닉,149980,2012/12,0
(주)하이로닉,149980,2013/12,0
(주)하이로닉,149980,2014/12,79.37
(주)하이로닉,149980,2015/12,0
(주)하이로닉,149980,2016/12,-15.93
(주)하이로닉,149980,2017/12,-1.05
(주)하이로닉,149980,2018/12,-6.38
(주)하이로닉,149980,2019/12,-6.82
(주)하이로닉,149980,2020/12,1.22
(주)하이브,352820,2016/12,
(주)하이브,352820,2017/12,
(주)하이브,352820,2018/12,
(주)하이브,352820,2019/12,0
(주)하이브,352820,2020/12,0
(주)하이비젼시스템,126700,2011/12,
(주)하이비젼시스템,126700,2012/12,0
(주)하이비젼시스템,126700,2013/12,38.79
(주)하이비젼시스템,126700,2014/12,7.45
(주)하이비젼시스템,126700,2015/12,27.17
(주)하이비젼시스템,126700,2016/12,-10
(주)하이비젼시스템,126700,2017/12,26.26
(주)하이비젼시스템,126700,2018/12,18.4
(주)하이비젼시스템,126700,2019/12,-0.34
(주)하이비젼시스템,126700,2020/12,2.03
(주)하이소닉,106080,2011/12,6.06
(주)하이소닉,106080,2012/12,21.43
(주)하이소닉,106080,2013/12,8.24
(주)하이소닉,106080,2014/12,-19.57
(주)하이소닉,106080,2015/12,-9.46
(주)하이소닉,106080,2016/12,-13.43
(주)하이소닉,106080,2017/12,-27.59
(주)하이소닉,106080,2018/12,2.38
(주)하이소닉,106080,2019/12,-27.91
(주)하이소닉,106080,2020/12,-29.03
(주)하이스틸,071090,2011/12,34.25
(주)하이스틸,071090,2012/12,8.16
(주)하이스틸,071090,2013/12,2.36
(주)하이스틸,071090,2014/12,0.46
(주)하이스틸,071090,2015/12,-1.38
(주)하이스틸,071090,2016/12,-3.26
(주)하이스틸,071090,2017/12,2.4
(주)하이스틸,071090,2018/12,-0.47
(주)하이스틸,071090,2019/12,-5.19
(주)하이스틸,071090,2020/12,-1.99
(주)하이텍팜,106190,2011/12,8.2
(주)하이텍팜,106190,2012/12,-10.61
(주)하이텍팜,106190,2013/12,0
(주)하이텍팜,106190,2014/12,11.86
(주)하이텍팜,106190,2015/12,3.03
(주)하이텍팜,106190,2016/12,1.47
(주)하이텍팜,106190,2017/12,40.58
(주)하이텍팜,106190,2018/12,11.34
(주)하이텍팜,106190,2019/12,-11.11
(주)하이텍팜,106190,2020/12,26.04
(주)하이트론씨스템즈,019490,2011/12,-8.95
(주)하이트론씨스템즈,019490,2012/12,-11.86
(주)하이트론씨스템즈,019490,2013/12,-6.54
(주)하이트론씨스템즈,019490,2014/12,-4.53
(주)하이트론씨스템즈,019490,2015/12,-16.81
(주)하이트론씨스템즈,019490,2016/12,-15.54
(주)하이트론씨스템즈,019490,2017/12,-14.11
(주)하이트론씨스템즈,019490,2018/12,0
(주)하이트론씨스템즈,019490,2019/12,10
(주)하이트론씨스템즈,019490,2020/12,0.65
(주)하츠,066130,2011/12,-11.01
(주)하츠,066130,2012/12,-24.75
(주)하츠,066130,2013/12,19.08
(주)하츠,066130,2014/12,-6.08
(주)하츠,066130,2015/12,14.71
(주)하츠,066130,2016/12,-1.03
(주)하츠,066130,2017/12,8.29
(주)하츠,066130,2018/12,-1.44
(주)하츠,066130,2019/12,0
(주)하츠,066130,2020/12,0
(주)한국가구,004590,2011/12,-2.86
(주)한국가구,004590,2012/12,11.76
(주)한국가구,004590,2013/12,-5.26
(주)한국가구,004590,2014/12,25
(주)한국가구,004590,2015/12,6.67
(주)한국가구,004590,2016/12,-2.08
(주)한국가구,004590,2017/12,-2.13
(주)한국가구,004590,2018/12,2.17
(주)한국가구,004590,2019/12,-10.64
(주)한국가구,004590,2020/12,0
(주)한국경제티브이,039340,2011/12,17.39
(주)한국경제티브이,039340,2012/12,-5.09
(주)한국경제티브이,039340,2013/12,-3.9
(주)한국경제티브이,039340,2014/12,-2.54
(주)한국경제티브이,039340,2015/12,1.04
(주)한국경제티브이,039340,2016/12,-2.58
(주)한국경제티브이,039340,2017/12,3.7
(주)한국경제티브이,039340,2018/12,2.04
(주)한국경제티브이,039340,2019/12,-4.5
(주)한국경제티브이,039340,2020/12,3.66
(주)한국비엔씨,226610,2013/12,
(주)한국비엔씨,226610,2014/12,
(주)한국비엔씨,226610,2015/12,
(주)한국비엔씨,256840,2016/12,
(주)한국비엔씨,226610,2016/12,0
(주)한국비엔씨,256840,2017/12,
(주)한국비엔씨,226610,2017/12,-8.22
(주)한국비엔씨,226610,2018/12,8.96
(주)한국비엔씨,256840,2018/12,
(주)한국비엔씨,256840,2019/12,0
(주)한국비엔씨,256840,2020/12,37.36
(주)한국전자홀딩스,006200,2011/12,185.71
(주)한국전자홀딩스,006200,2012/12,35
(주)한국전자홀딩스,006200,2013/12,11.11
(주)한국전자홀딩스,006200,2014/12,0
(주)한국전자홀딩스,006200,2015/12,-6.67
(주)한국전자홀딩스,006200,2016/12,10.71
(주)한국전자홀딩스,006200,2017/12,-16.13
(주)한국전자홀딩스,006200,2018/12,-26.92
(주)한국전자홀딩스,006200,2019/12,0
(주)한국전자홀딩스,006200,2020/12,115.79
(주)한국종합기술,023350,2011/12,0
(주)한국종합기술,023350,2012/12,-0.75
(주)한국종합기술,023350,2013/12,-3.29
(주)한국종합기술,023350,2014/12,-3.66
(주)한국종합기술,023350,2015/12,3.71
(주)한국종합기술,023350,2016/12,-0.17
(주)한국종합기술,023350,2017/12,7.44
(주)한국종합기술,023350,2018/12,1.06
(주)한국종합기술,023350,2019/12,1.85
(주)한국종합기술,023350,2020/12,9.89
(주)한국카본,017960,2011/12,15.08
(주)한국카본,017960,2012/12,3.45
(주)한국카본,017960,2013/12,0.89
(주)한국카본,017960,2014/12,2.86
(주)한국카본,017960,2015/12,4.28
(주)한국카본,017960,2016/12,-0.82
(주)한국카본,017960,2017/12,-2.48
(주)한국카본,017960,2018/12,-7.86
(주)한국카본,017960,2019/12,7.6
(주)한국카본,017960,2020/12,-2.36
(주)한국코퍼레이션,050540,2011/12,19.34
(주)한국코퍼레이션,050540,2012/12,3.73
(주)한국코퍼레이션,050540,2013/12,-8.42
(주)한국코퍼레이션,050540,2014/12,7.91
(주)한국코퍼레이션,050540,2015/12,9.24
(주)한국코퍼레이션,050540,2016/12,-3.33
(주)한국코퍼레이션,050540,2017/12,-10.8
(주)한국코퍼레이션,050540,2018/12,-22.17
(주)한국코퍼레이션,050540,2019/12,-0.03
(주)한국코퍼레이션,050540,2020/12,-1.27
(주)한국큐빅,021650,2011/12,-2.38
(주)한국큐빅,021650,2012/12,-0.61
(주)한국큐빅,021650,2013/12,-2.45
(주)한국큐빅,021650,2014/12,-6.29
(주)한국큐빅,021650,2015/12,2.01
(주)한국큐빅,021650,2016/12,-7.24
(주)한국큐빅,021650,2017/12,3.55
(주)한국큐빅,021650,2018/12,0
(주)한국큐빅,021650,2019/12,1.37
(주)한국큐빅,021650,2020/12,-0.68
(주)한국테크놀로지,053590,2011/12,204
(주)한국테크놀로지,053590,2012/12,9.21
(주)한국테크놀로지,053590,2013/12,-53.01
(주)한국테크놀로지,053590,2014/12,0
(주)한국테크놀로지,053590,2015/12,46.15
(주)한국테크놀로지,053590,2016/12,33.33
(주)한국테크놀로지,053590,2017/12,-31.58
(주)한국테크놀로지,053590,2018/12,0
(주)한국테크놀로지,053590,2019/12,-28.85
(주)한국테크놀로지,053590,2020/12,2.7
(주)한국특강,007280,2011/12,9.23
(주)한국특강,007280,2012/12,1.93
(주)한국특강,007280,2013/12,0.71
(주)한국특강,007280,2014/12,-1.88
(주)한국특강,007280,2015/12,-9.11
(주)한국특강,007280,2016/12,-5.01
(주)한국특강,007280,2017/12,5.28
(주)한국특강,007280,2018/12,-1.85
(주)한국특강,007280,2019/12,2.69
(주)한국특강,007280,2020/12,7.33
(주)한국파마,032300,2011/12,
(주)한국파마,032300,2012/12,
(주)한국파마,032300,2013/12,
(주)한국파마,032300,2014/12,
(주)한국파마,032300,2015/12,
(주)한국파마,032300,2016/12,
(주)한국파마,032300,2017/12,0
(주)한국파마,032300,2018/12,0
(주)한국파마,032300,2019/12,0
(주)한국파마,032300,2020/12,0
(주)한국팩키지,037230,2011/12,-2.65
(주)한국팩키지,037230,2012/12,6.36
(주)한국팩키지,037230,2013/12,-10.26
(주)한국팩키지,037230,2014/12,-6.67
(주)한국팩키지,037230,2015/12,-4.08
(주)한국팩키지,037230,2016/12,2.13
(주)한국팩키지,037230,2017/12,-2.08
(주)한국팩키지,037230,2018/12,3.19
(주)한국팩키지,037230,2019/12,2.06
(주)한국팩키지,037230,2020/12,5.05
(주)한국화장품제조,003350,2011/12,14.81
(주)한국화장품제조,003350,2012/12,5.38
(주)한국화장품제조,003350,2013/12,3.06
(주)한국화장품제조,003350,2014/12,3.96
(주)한국화장품제조,003350,2015/12,9.52
(주)한국화장품제조,003350,2016/12,41.74
(주)한국화장품제조,003350,2017/12,11.66
